sentence_id,sentence
689," كما يمكن أن تكون إشارة مهمة من حكومة هادي على أنها بدأت تأخذ مزاعم إساءة المعاملة ضد مواطنيها بجدية ، حتى عندما ترتكب هذه الانتهاكات قواتها أو حلفاؤها في التحالف بقيادة السعودية ."
690," لسوء الحظ ، أعطت حكومة هادي اللجنة مهلة مدتها 15 يوما ، كما أخفقت في ضم ممثلين عن المنظمات المحلية بين أعضائها ."
691," لم توضح الحكومة ما إذا كانت اللجنة ستُمنح المجال للعمل باستقلالية ، أو ستصل إلى مرافق الاحتجاز الرسمية وغير الرسمية ، أو ستوصي بملاحقات قضائية ضد أشخاص مسؤولين عن الانتهاكات ."
692," خلاصة القول : ستكون اللجنة قادرة على تقديم إجابات مفيدة للأسر اليمنية القلقة فقط إذا تعاونت الإمارات والولايات المتحدة معها في التحقيق في الانتهاكات المزعومة ."
693," لن يحدث هذا قريبا ."
694," نفت الإمارات بشدة مسؤوليتها عن أي انتهاكات ، ملقيةً باللوم على الحكومة اليمنية لاحتجاز الأشخاص وإساءة معاملتهم ."
695," يتناقض هذا النفي مع أبحاثنا ."
696," سمعنا مرارا أن مسؤولين إماراتيين أمروا باستمرار احتجاز أشخاص رغم وجود أوامر إفراج عنهم من جهات قضائية لا تزال فاعلة في البلاد ؛ كانوا يديرون مرافق احتجاز زعم معتقلون سابقون فيها تعرضهم للتعذيب ؛ قدموا معلومات ، مثل قوائم بأسماء أشخاص لإلقاء القبض عليهم ، إلى القوات اليمنية الضالعة في الانتهاكات ؛ وقاموا بنقل مزعوم للمعتقلين المهمين إلى خارج البلاد ."
697," المسؤولون الأمريكيون ، بمن فيهم مايكل موريل ، المدير السابق بالنيابة لـ "" وكالة المخابرات المركزية "" ، وصفوا الإمارات بأنها شريك "" نموذجي "" في مكافحة الإرهاب ."
698," بما أن الأدلة على انتهاكات الإمارات والتواطؤ الأمريكي المحتمل قد ظهرت ، لم توضح إدارة ترامب ما إذا كانت ستحقق في دور الموظفين الأمريكيين أم ستضغط على الإمارات وحلفائها للكف عن التعذيب ."
699," كتب عضوان رفيعا المستوى في لجنة الخدمات المسلحة في مجلس الشيوخ - جون ماكين من الحزب الجمهوري عن ولاية أريزونا ، وجاك ريد من الحزب الديمقراطي عن ولاية رود آيلاند – إلى وزير الدفاع جيمس ماتيس يدعوانه فيها إلى "" مراجعة فورية للحقائق "" ."
700," ينبغي أن يعمل المشرعون أيضا على ممارسة رقابة أكثر فعالية على مشاركة الولايات المتحدة في النزاع اليمني ( من خلال عقد جلسات استجواب مثلا ) ."
701," فهذا ما هو إلا حلقة من سلسلة حوادث انكشاف التواطؤ الأمريكي المحتمل في جرائم الحرب في اليمن ."
702," من الصعب إقناع الحكومات بالتحقيق في انتهاكاتها ."
703," لكن يمكن للّجنة اليمنية بدء العملية الطويلة على الأقل بمحاسبة المسيئين ، والمطالبة باتخاذ إجراءات ملموسة لتوفير الحرية والتعويض والعدالة للعديد من اليمنيين الذين تعرضوا لسوء المعاملة أثناء الاحتجاز ."
704," إخفاء عشرات الناس ، تمزيق الأسر ، وتعذيب المعتقلين ليست طريقة قانونية أو فعالة لمواجهة المعارضة المسلحة ."
705," الولايات المتحدة / المملكة المتحدة : وثائق تكشف تفاصيل عمليات التسليم إلى ليبيا "" ينبغي إنهاء الاعتماد على "" ضمانات "" عدم التعذيب من الحكومات المنتهكة للحقوق "" ( نيويورك ) - قالت هيومن رايتس ووتش اليوم إن الوثائق التي اكتشفتها مؤخرا هيومن رايتس ووتش في طرابلس تكشف تفاصيل جديدة عن مستوى عال من التعاون في نقل المشتبه بتورطهم في الإرهاب بين الولايات المتحدة الأمريكية والمملكة المتحدة ، وهيئات الاستخبارات الليبية "" وأضافت هيومن رايتس ووتش أن الوثائق تؤكد على ضرورة مساءلة الولايات المتحدة وبريطانيا عن انتهاكات الماضي "" تصف الوثائق ، التي تم اكتشافها في 3 سبتمبر / أيلول 2011 ، اقتراحات الولايات المتحدة بترحيل ، أو تسليم ، ما لا يقل عن أربعة معتقلين من الولايات المتحدة لاحتجازهم في ليبيا ، واحد منها بمشاركة نشطة من جانب المملكة المتحدة ."
706,"طلبت الولايات المتحدة احتجاز واستجواب مشتبه بهم آخرين ؛ وطلبت المملكة المتحدة الحصول على معلومات حول المشتبه بتورطهم في الإرهاب ؛ وتبادل المعلومات حول الليبيين الذين يعيشون في المملكة المتحدة "" وتم هذا التعاون بالرغم من سجل ليبيا الكثيف والمعروف على نطاق واسع في التعذيب وغيره من ضروب سوء المعاملة ضد المعتقلين "" وقال بيتر بوكارت ، مدير قسم الطوارئ في هيومن رايتس ووتش : "" تدل وثائق طرابلس على أن الولايات المتحدة سعت إلى وعود بالمعاملة الإنسانية من حكومة معروفة بممارسة التعذيب "" ونظرا لسجل معمر القذافي في التعذيب وسوء المعاملة ، كان من العبث أن تثق وكالات الاستخبارات الأمريكية في أي تأكيدات من نظامه "" "" ويظهر من وثائق التسليم الأمريكية ، التي صيغت في عهد الرئيس جورج و ."
